"Date","MSEX_UTL","UTL_NWN","MSEX_CWT","AWR_CPK","CWT_UTL","AWR_MSEX","CWT_AVA","CWT_CPK","SJW_AVA","SJW_UTL","MSEX_AVA","SJW_MSEX","UTL_MSEX","UTL_AVA","AWR_AVA","AVA_AWR","CPK_UTL","AWR_UTL","SJW_AWR","CWT_AWR","UTL_CWT","AVA_MSEX","MSEX_SJW","CWT_MSEX","SJW_NWN","MSEX_NWN","MSEX_AWR","SJW_CPK","NWN_CPK","AVA_NWN","CPK_NWN","AVA_UTL","NWN_UTL","CWT_NWN","CPK_AWR","UTL_SJW","CPK_MSEX","UTL_AWR","NWN_AVA","CPK_AVA","AVA_CPK","AWR_SJW","CPK_CWT","MSEX_CPK","SJW_CWT","AWR_NWN"
2008-09-02,149.365352467412,147.907926175333,119.482136172391,110.251535877662,122.606664339891,117.248299116347,105.521841766296,184.157658077966,67.4530833302252,66.9791074245373,123.773451003105,110.543520987745,167.191170529791,111.400434087348,101.718691738774,106.541417704686,110.317038563436,106.432132948994,98.119725638499,126.408410436316,173.904917298629,92.3728688786669,112.533230386132,186.913008020119,107.685805186533,138.907101272831,115.219410186547,119.776855728556,133.856310523652,91.0631996375156,139.007506304701,79.4774602266552,129.493769600987,141.657517451119,96.9964818322163,138.979993625561,144.28387548266,93.1473672432921,93.2681381868031,81.522020317212,117.142932210668,157.869701249918,73.8876202002553,139.426471471404,99.0388071165695,108.525804395587
2008-09-03,149.713345329296,147.741709369683,119.758471783395,110.390907955309,122.604576090284,117.888200366592,105.285459463444,183.81120901257,67.9600800427581,67.3336699423851,124.336952107433,110.871121493141,167.58066524866,111.648087577566,101.810708262084,106.445033570232,110.522679325605,106.765075290962,98.9460216267118,126.010860012735,173.907853166815,92.7933746767722,112.199697740711,187.345283036595,108.134840129508,139.074603888344,115.848265868672,120.634180284027,133.456289843418,91.3679901850434,139.422853037408,79.6541417129978,129.348277914052,141.81429203597,96.8738691081294,139.7157094541,144.888963238564,92.8559985510154,92.9559735895924,81.4927597521255,117.184981357077,159.199230961865,74.0266330119745,140.011216981678,99.5614155953452,108.987220414416
2008-09-04,147.312385683792,149.782630647519,119.964288708173,110.515586576434,124.781450284822,118.215908568105,106.433141547862,183.823651097025,67.0131623494436,65.933920053658,123.195277081502,110.344346144576,164.893199947891,112.413384738516,103.028595486931,105.171720048467,112.477549411542,108.774014009637,98.7509403349155,125.877137300963,170.820108022021,91.9413210459133,112.732798877632,187.6671879692,107.380677708719,138.765456636068,116.170295478699,120.260088030385,132.93943436712,90.732095165313,139.962808494441,80.2001316764996,131.135099559652,142.37323778483,96.7644775051886,136.811295388838,145.128117728217,91.1087402816753,93.6028874063892,82.375533866393,115.915562527305,158.885316656541,74.0216035491254,140.242296833596,99.2594218904662,109.532459316131
2008-09-05,147.562915860531,149.215595065056,121.163375697422,111.370156753497,125.816547942248,119.698372449948,106.53744333964,184.777458188791,66.7808283004496,65.2229966804215,124.306033692794,108.966893953689,165.173657262625,113.235726553039,103.39167335657,104.801065102452,112.826960491199,109.953050665238,98.7565735458199,125.556834294825,169.403088177212,92.7702924601236,114.140050951951,189.543132903736,106.629379493284,139.526817458051,117.627101384549,119.336987814775,133.029679796473,91.0523332274491,139.867816207172,80.7868319485478,131.631526380899,143.015240725726,97.5127408731815,135.336129779742,145.825784562833,90.1211704166084,93.2725061549401,82.0288624263933,116.403380972264,158.89436615687,73.6375413007125,140.916508080825,99.0125467500882,110.305053522398
2008-09-08,149.90607529488,152.643073914934,119.904645938736,112.312502801054,122.511625971769,119.352849779399,106.442957162133,184.954587252473,66.3502801232342,66.4579399949423,123.124780638498,109.299818324162,167.796378314745,110.361698688117,104.075714041943,104.107706767802,109.755103827013,107.889807854084,98.7732790041103,126.498853843685,173.852918887862,91.888753175462,113.791340994489,187.57399750735,106.199010012768,138.537354225534,117.287569349221,118.347474216817,133.595860909636,90.8328475247608,139.27252196366,78.7363558523465,128.607898253232,142.543626768741,98.3377900118635,137.898587444025,144.171027187548,91.8123021018844,93.4974070465448,81.8774964790754,116.618174014541,158.921218684863,73.5669675736766,139.317455987146,98.2864243674716,110.768897778515
2008-09-09,145.186590876788,157.242974880846,119.950387761638,113.072450398915,126.41541546149,119.890258455463,106.428533265954,185.44376462408,65.3993862349236,63.3788303399854,123.188513781845,107.676860443672,173.079040189758,113.893265482623,104.490493134129,103.692821834233,112.962026507944,111.77228023044,97.7513576806884,125.97754247164,179.392660510131,91.9362669271984,115.480962861335,187.64554197087,104.47895156479,138.350630362993,117.815665896805,116.322209838613,133.718272712139,91.002223411525,139.144935610165,81.2559441666737,132.483534985878,142.790164546275,97.672394494468,144.287655900624,143.844655471369,95.1162067772322,93.3230055840203,81.6497761522156,116.942519130406,157.277012330604,73.3723405046623,139.002017019823,96.8644755479281,111.416954650158
2008-09-10,146.335945356483,160.619692625831,119.558691411763,111.924201268779,125.001840268096,118.513919690062,107.001834583797,185.084082685243,64.5782624295146,63.6331808663319,122.122662069065,107.25658493096,174.449196874637,115.780329011869,104.194990859781,103.986068030682,111.918058492717,109.604252428891,96.2476195464665,127.01244358641,181.398682819724,91.1408315652587,115.931724260468,187.032766852377,102.654600471735,136.474860265642,116.46311197318,115.714011803056,132.082496310414,91.4486892490462,140.847094071167,79.9096291138962,129.638519815939,144.259829879714,98.6642374427336,144.866651801934,143.654015618871,96.9611677626837,92.8651515165169,82.2480237156379,116.085677675979,154.85759092948,73.5147059625011,138.817805231403,96.1700951775363,111.648456206519
2008-09-11,145.541272946222,160.388556751573,119.796517301152,112.354886766633,125.929282986499,118.03763273348,106.973410429938,186.908178350507,65.2321934147731,63.7885303330533,122.397979505352,108.100872285801,173.501820834991,114.890535458116,103.541357569773,104.638403105316,111.645411565465,109.758985087429,96.6184422042897,127.775516697322,180.05277042895,91.3463073487302,115.01915814475,187.404821556924,103.052993124758,135.930213363383,115.995083972859,115.714595908853,132.594455174197,92.0198396787531,140.301207820515,80.5237507752462,129.825085767517,145.122524844277,98.2845795521128,145.220364701346,142.523954376125,96.8242745356148,92.2851710061475,81.4155852233744,117.260634189102,155.454257658942,72.790141070957,137.725789439497,97.1184405273523,111.645364239497
2008-09-12,146.346217470775,162.311267231039,119.185006591902,111.61781920752,124.589937040626,117.419142159709,107.844814972758,185.707171333741,64.0370386354014,63.817868400298,120.776136042389,107.552673772024,174.461420336773,117.048334099694,104.370817753371,103.800167178205,111.175359216067,108.576823993918,95.6222500443158,127.792744294323,181.967736109778,90.1359350875044,115.602429055822,186.448179132083,101.864908895469,135.052437581018,115.387319467057,115.280631751141,131.563057888304,91.3947580840082,141.392489737796,79.0113905267577,128.268752642811,145.318819822025,98.9293431850603,145.287135967231,142.712154301423,97.8670903096463,92.9120850880054,82.6019031999725,115.551972026232,153.851403180188,73.2578638426531,137.907703914759,96.1301587021948,111.781340135501
2008-09-15,145.577832041767,161.181459869003,119.314741870873,111.341101023487,125.379777898074,117.476358857174,107.999544303047,185.358567056624,64.2289702969421,63.6961267012455,120.734371422188,107.912219761514,173.545436545548,117.622435849156,104.457759998306,103.713655612939,112.088878827849,109.199830309737,95.9885183832023,127.869620833484,180.814166023889,90.1047387395346,115.215939005554,186.651101876767,102.379705306152,135.283458731487,115.443532483344,116.007924315662,131.397889923574,91.2067947150378,141.57000972938,79.3989058887301,129.161648897488,145.228481102641,99.1745692404773,145.009988438157,143.135449457215,97.3055852805031,93.1031490899067,82.8754657346916,115.169300175114,154.440677844413,73.3953858493454,138.316714120426,96.5561887229534,111.644607951411
2008-09-16,147.132831011301,158.285539856942,116.409182434074,110.717729649028,120.987313065906,115.059208668069,104.695273053572,183.620659276489,65.6697447815375,65.4076401142755,121.488117648474,109.65920883811,175.399079433764,117.10038108877,101.656371464624,106.495113707567,109.212949971074,105.786550024452,95.5674453975093,128.352563945334,174.479587193852,90.6672918129243,113.350723237608,182.105800071797,103.291217431734,134.297786934172,113.068250442731,116.148647155185,132.408412625349,92.4407315335383,140.481263771837,79.0465461441492,126.840958092564,142.749984138404,98.6192844571121,148.906440953034,140.99183470684,100.34699099055,91.8435832958614,81.1169196577985,117.613094257251,153.763203037669,74.0835332980634,136.245309113171,95.7679990917742,110.160860939994
2008-09-17,144.71853902172,159.162575167056,116.15842158227,111.865003964968,122.711882313723,115.536987840301,104.091850586308,184.365517411375,65.9186647560918,64.3462398183995,121.926605545756,109.679069097888,172.521076021817,119.444484480119,101.711536032507,106.437303875586,110.326724823883,107.96165010375,95.9815663753402,127.543121825649,176.966788183049,90.9945075646249,113.33019959215,181.713514733383,102.187368512831,132.838318643553,113.537713900315,115.448336552189,131.791712780798,93.7789927285326,141.135573561484,80.6288900546142,127.543790224236,143.993780013507,97.5973692270862,151.322853183131,140.116229497937,102.410205608563,90.5139490522242,80.3203897943547,118.768007872207,154.42952595124,73.7830394549678,135.39914798147,95.5790317667781,111.815476092655
2008-09-18,148.81748430167,150.920269605598,116.205604256035,115.360340852513,119.286141801462,115.606144263543,103.311532880812,190.090736828975,67.7292689807851,67.4276289331262,122.890148680108,107.533267903823,177.407475849278,117.005347219962,100.96862798391,107.214744923722,103.820672792837,104.968450987246,97.9168387301723,127.518644598442,172.026360834178,91.7136330843026,111.112941641497,181.787333007098,101.789038467291,129.721599980075,113.605705502364,114.168858601878,132.7386722309,90.8375982966967,140.121483638981,78.9823854851904,120.938865952328,147.430786938174,94.5478004678569,144.076328358602,135.822062022083,99.5708965122677,87.6749683043293,77.2240123295484,123.346549873689,157.543309936197,71.4917964577181,131.249544477109,97.4878288618513,114.505876101146
2008-09-19,150.534309500995,151.042061481483,117.486276377503,116.032255807903,119.224593187754,115.820583993369,104.024399709261,192.940168028468,68.1368926755841,68.3334969313496,123.396553267905,107.329178795358,175.360827677754,116.137628946957,100.739833585196,107.457660126472,102.210776219355,103.952165517445,98.2842982447949,128.687428761234,171.937599527602,92.0915424078692,110.902096641814,183.790810241513,103.238734900128,131.322893569066,113.816415770712,113.932293225633,134.904114131347,91.5846055278698,137.835588200224,78.3966574219863,121.036466789381,147.2356254817,93.9971475189995,142.140682555751,135.282864447193,98.6068377848147,88.395946344341,76.5992706346275,124.344450567737,158.134497248294,70.4200977906193,130.728514074041,98.7472133830567,113.304788131022
2008-09-22,150.890330564866,153.648714101955,117.868996502593,115.983842628247,119.331026940284,116.581813654799,104.138846524817,192.220134721721,68.8937749895074,69.1067612662035,123.662735382541,106.368435709174,174.946129627988,116.113531608702,101.184633049182,106.983236119375,102.6834693268,104.389491585061,99.8099980964666,128.260873564875,172.091103748859,92.2902349529344,109.90938850778,184.389509853306,106.188650512229,133.899827806103,114.564434417564,115.74849113251,136.608359936897,93.1841954304916,136.094319083511,78.3803491573744,123.125302783058,144.826129140996,94.0363707115638,140.532195996926,136.228462385459,99.0217202247614,89.9398436050026,76.9694243248476,123.743567886597,160.589260954868,70.6829540912788,131.642228902917,99.9527746623163,111.826108560363
2008-09-23,150.932499293242,153.378784717534,117.719235764727,117.220198934156,119.146051715716,117.137125373872,103.667490224446,193.109244557701,69.9896084858228,70.0003347584982,124.065316406813,105.022789177483,174.897182724929,116.459074294188,101.337262800278,106.821868111586,102.049373077836,104.857653154056,101.54816073407,127.486897431786,171.824270217912,92.5906247175912,108.518961327691,184.15514612061,107.375112991982,133.701952987002,115.110190495887,116.530312849037,137.212030800313,92.7431652052998,135.492886011237,78.6136131114417,122.909005556688,144.856016079235,93.0339060465957,138.71511773483,135.425227798515,99.4658049689833,89.5141482444799,76.2650169422641,124.875997463086,163.385887972386,70.3559920384812,130.866074323978,101.090253328448,112.524052835729
2008-09-24,149.665856566029,154.518059037411,117.372280912615,116.179727080952,119.794737036479,117.547771917035,104.273980779499,190.1491083248,69.7742617146496,69.8133189035838,122.97388683135,104.422061640616,176.364917343337,116.411882183378,102.583952486272,105.507643203357,104.1692960553,106.105125266305,102.48498448797,126.664241840182,172.759809101206,91.7761246894616,107.898200520834,183.612433746971,107.885812828053,133.573100996164,115.513683346869,118.639730454673,135.380841178307,93.4696515276121,137.30115266715,78.5817483660283,123.821971892974,144.568750686353,93.8597608518861,139.085733632241,137.102011788813,100.649142039591,90.2153653279796,77.8802215752583,122.231264760434,164.893198295914,71.4344926705426,132.48644306622,101.370561246621,113.026945457958
2008-09-25,151.533917167409,152.339793417742,117.590608984736,118.114924864173,118.522384064244,117.773378503817,104.429401087785,193.305062638081,70.1593273014903,71.0441543244795,123.019306913144,103.88435829059,174.163646708948,115.001874610514,102.743000934274,105.344103333593,101.33396229942,104.984512910944,103.209443743349,126.65671296122,170.924865579139,91.8100173044434,107.342612401885,183.953965569518,108.26703092672,133.357240846052,115.735459051628,117.502172216941,137.157244559296,93.2840567901526,135.499598935916,77.630007009036,122.076416470387,145.071264223004,92.2963385501661,136.633588985407,135.081485057645,99.5861301328913,90.0362384991039,76.7037335342184,124.077789674066,166.05883317359,70.2488565341057,130.533916948157,102.081091341356,113.426565378357
