"Date","SSP_MCS","MCS_SSP","MCS_SCHL","SHEN_TDS","MCS_CCOI","CCOI_MCS","MCS_ATNI","ATNI_SSP","TDS_SHEN","TDS_SCHL","TDS_ATNI","TDS_MCS","TDS_CCOI","ATNI_MCS","SSP_SCHL","SSP_CCOI","MCS_TDS","SSP_SHEN","SSP_TDS","SHEN_SCHL","SHEN_SSP","SCHL_MCS","SHEN_CCOI","CCOI_ATNI","ATNI_CCOI","TDS_SSP","CCOI_SSP","ATNI_TDS","SCHL_TDS","ATNI_SHEN","SCHL_SHEN","CCOI_SHEN","SCHL_CCOI","MCS_SHEN","SCHL_ATNI","SHEN_ATNI","SCHL_SSP","SHEN_MCS"
2020-10-13,6.66578194573819,110.097757259771,483.758090267915,286.070186047074,595.544208758316,21.1312067565448,101.134011551599,548.466577520712,193.980017100541,525.959402201481,58.651795144218,41.2939850526709,269.501572106865,234.181435739851,26.5537568110985,23.3087320916568,109.010589476685,11.0620823950838,64.8188117450193,187.636725800114,319.956299588319,66.7802707990246,240.960287673178,116.065821999217,406.826602888833,265.307440804844,73.8024665675118,391.61377263722,182.908778636788,733.762865177257,52.4203526381287,16.0105736129576,235.828854259281,52.6745616785583,158.359470793675,160.824420986625,232.513113817778,35.3113550628631
2020-10-14,6.66453375197926,110.077141023806,485.134583250461,285.946343427966,597.955249530363,21.0456585619023,101.540893810997,546.157267766624,194.063997461637,532.359651144911,58.3409360291939,41.678976809821,268.08000949382,233.239270172026,26.6243396983091,23.4074620005527,110.026928836166,10.9520858792386,64.2023560626248,185.272179507233,323.137778811725,66.9702948642771,242.335635969909,116.062887997278,406.836910131666,262.784217286553,73.4898553123625,393.689333167148,185.134559102892,737.969538321908,53.0809403545495,16.1019573398683,237.454630544224,53.188467533945,159.447197285733,161.746420169982,233.131193694291,34.9668488809382
2020-10-15,6.71007036058325,110.829262608539,482.806635500341,285.975426600867,602.3046980905,20.8925736080401,102.877530974396,542.699647244767,194.044273220172,533.828552282141,58.6679841511516,41.9939740797298,268.003912300266,230.169026954147,26.67850064623,23.4177885366384,110.858472767626,10.9589111418365,64.1558077822701,184.779804434318,322.936395909652,66.6489371198051,242.379765099257,116.746455255859,404.440785327042,262.593756871206,73.4574362693178,391.482369105274,185.645375998671,733.757507537271,53.2219980619286,16.1048889608891,238.04242471542,53.5850357234603,160.780996487205,160.823221588488,233.605438282779,34.7061393588051
2020-10-16,6.82110777339376,112.663251512148,474.100800402105,286.715601359114,615.465570635702,20.4360530142802,103.575472328967,547.99839263259,193.542028706792,533.292499451623,58.0670421048911,42.7090236493027,269.296608298811,228.607494776954,26.6389151699374,23.5419725725612,112.746097800221,10.9358029711821,64.1250336398362,185.443641910348,323.617357153207,65.4471452818978,240.583313981585,114.987481334782,410.534320852682,262.467812577333,73.0678883072191,395.492398071786,185.458919737451,739.374375433519,53.0307961817576,15.9855244077611,238.951528947432,54.3587600605126,158.972597363625,162.054341592573,233.258787107847,34.2050115417607
2020-10-19,6.99012178153661,115.454831463831,467.935524037027,287.189265394332,629.482356313953,19.9706358312545,104.861904103152,554.770475951212,193.222293969943,537.630598446248,57.5607783659343,43.6118449249855,269.737057415686,225.768145720043,26.9525602093629,23.4948007836494,115.12941775358,10.8779376860139,64.3584072483503,184.241478930524,325.329728038878,64.5960546106813,239.792377564106,113.796904995248,414.785042845285,263.423001948152,73.2142994241366,398.940533892581,186.967568321292,744.599132302571,53.3745770158918,15.9329721108503,241.286152817265,55.4180362373634,158.879771574982,163.199492898084,236.005185376226,33.5384660574061
2020-10-20,6.91500053363119,114.214064666437,470.321504061515,286.021861681809,630.095826749867,19.9511747273942,104.817742420578,549.042096758212,194.0077217333,535.980564261581,58.0066834605815,43.2556296416397,272.203041767161,225.863221640072,26.8003342781106,23.7701869084149,114.189053203832,10.9502093585428,64.1924343155564,184.057991777908,323.168283444681,64.9254202907632,238.574869275758,113.63808096981,415.36393028152,262.743639295076,72.3561406602393,395.850076004732,186.393752280147,741.857706170505,53.4277337839715,15.8520742153747,242.751557968801,55.1906560650264,159.622971933006,162.598622329801,234.672223359798,33.6760721082417
2020-10-21,6.93776397333005,114.590045110857,464.574315108031,289.781302478199,639.040898784817,19.6679410916703,106.596360729448,541.532977939075,191.457699759782,542.85519174849,57.5381616797671,44.3390016258182,269.249829124318,222.030615940137,26.561070632921,24.0293915781925,117.049010069943,11.0444911786174,62.7959977568455,184.116449138839,320.385777611721,64.1320621887786,238.027459296685,113.953112352417,414.212383385759,257.027945083865,71.5671328334446,399.04742420103,188.784504720428,738.098977340081,53.4107642665595,15.8157023661048,243.231443164143,55.8475340029388,160.381054814622,161.774787034196,232.577143353292,33.2752625981179
2020-10-22,7.13272940770483,117.810261019894,450.588482392936,289.923040384208,665.215346463772,18.8623613680448,110.166270571234,538.615254716369,191.364079525388,543.895934879982,57.622632825596,45.7588130728575,271.65615082863,214.59483516643,26.5078731201276,24.3383350488071,120.797140685663,11.0823809651181,62.5498502861454,183.853544433611,319.286657684294,62.2013860691163,235.783760917081,113.101994444391,417.30615557828,256.020464783514,70.6469964893504,398.461579178871,189.146420284464,736.65427660398,53.4870263021179,15.6666189359842,245.871523734921,57.6085598627867,160.92396366156,161.458162638932,232.111352430419,32.2260023402624
2020-10-23,7.27913347684127,120.228395875915,451.169010420466,291.445039152212,673.808854034258,18.6186901327445,112.62427320012,537.653220931341,190.35945672504,551.563323331355,58.1702143063266,46.3449314689597,271.685929140153,209.806822195948,27.086121200352,24.1531855798467,122.344418696405,10.9386808407005,63.032531504625,182.226895417458,323.426688880877,62.2815249305728,234.52012812736,114.164408495043,413.386257623864,257.996101031987,71.1844306999251,394.674991610862,191.812876082809,725.786645279799,53.9602588400859,15.5826576058314,249.36456697812,58.0440327793556,164.721790208094,159.076218175187,237.174676195888,31.9823984889155
2020-10-26,7.23802044116934,119.549337806139,451.985224047402,289.244723550576,668.128587662568,18.7756480334303,113.011659210553,532.767214651136,191.796596084121,544.311090705711,59.2403783288226,45.6517235418263,273.459377195943,209.085177141446,26.9821374298921,24.0859919431592,120.514449924487,10.9194294465801,63.6193396123048,183.247167236912,323.995899624601,62.3941959809144,234.759834912102,115.519492507301,408.479504671362,260.397926818786,71.3824699537404,387.414081239701,189.290818113536,717.913657723905,53.6581447547091,15.5985848184994,247.713527928852,57.6140458262191,165.586349286663,157.350636796726,236.26417262648,32.2193261329521
2020-10-27,7.25414836038954,119.815720317578,453.298473595591,289.096917279309,662.553409250204,18.9323208635273,110.893326886964,543.94069912127,191.894636443955,535.233463563421,59.2900476568406,44.7577340059114,276.532583714479,213.004322817535,27.1206579411834,23.8313381964635,118.154445201295,10.6868469615113,65.0069376735783,186.209566585212,330.89696019996,62.5754892350831,232.241506367455,114.318112039648,412.727579063253,266.07751073485,72.1371668765503,387.089296322086,186.133965749612,717.678637770491,52.7906951861719,15.43125599204,246.36624473759,56.5152493534024,162.96367482863,157.299136844141,237.47706787914,32.8338019364446
2020-10-28,7.27960856612812,120.236242857021,456.948416025534,292.516549540771,650.860019222191,19.2664546232371,109.889778596336,550.772327851603,189.624779147941,540.272649580642,58.6726890167218,44.8187337440441,271.275204108063,214.931959117329,27.4342149799665,23.3270975577882,118.315458247837,10.5374920334436,65.1465022337966,186.659063236121,335.521461951941,63.0793353691732,233.909726469222,115.30116355107,409.178495044764,266.648733875367,73.6634992873255,391.119827515756,187.886368129974,716.662309223853,52.6632667588201,15.5421007408197,244.001852376397,55.9237658002798,162.801083806981,157.076363992717,240.222695851072,33.1774352468328
2020-10-29,7.33904521002644,121.217949316296,454.061115241762,292.310841640591,649.520218476847,19.3061164049205,107.096162690053,569.270896173387,189.758098186705,537.855805220132,57.0728465924033,44.9014360078599,270.216155892346,220.395959595768,27.4848642038099,23.088614453624,118.533789015561,10.4783094319275,65.5581989499594,187.362801048812,337.405866962544,62.6807651293246,234.987370763175,112.607343173825,418.738214216365,268.333789760699,74.4165911007384,401.784561569221,187.045903496309,736.707553731731,52.4647122351658,15.6137023103033,241.957812763438,56.0662818378954,157.633664856036,161.469837134944,240.66620900433,33.092887144302
2020-10-30,7.31377102924203,120.800499324143,456.290591857615,288.720054343963,643.051501993697,19.4983895201421,107.199923116597,566.758979149574,192.089139648031,528.870946517712,58.3617703289525,43.9308912610495,273.365767914479,220.182433633809,27.5251676583925,22.9381839578395,115.971668378826,10.4166240106284,66.7494706041151,188.191081879131,339.392150476185,62.9885327302679,235.135024974005,113.837909546286,414.162286209701,273.209757200651,74.9014438242929,392.710788128804,183.921277490715,729.119873921731,52.2327879939437,15.623514939596,240.736120780272,55.54314448696,158.560383622785,159.806787819827,241.019081357631,33.4016677727197
2020-11-02,7.35103389274134,121.415964656455,453.368694140499,288.356003645466,652.701668329262,19.2057804498552,105.822880367411,576.926887602503,192.331347245246,533.420895727432,56.7362585652448,44.5901547984558,273.365767914479,223.010778588013,27.4891410933279,23.1655459093683,117.712035809116,10.5330074362355,66.0878537155263,186.334745406635,335.60018383224,62.5851800132202,235.431509666084,110.667262899573,425.697616339809,270.501717903033,74.1590250490527,403.64872215275,185.503626549259,750.346891485071,52.748017523064,15.6432148248707,242.807232365304,56.4467041590473,155.5082393084,164.459277417975,240.70364735604,32.8582968128522
2020-11-03,7.22320326987771,119.304604728847,443.459145197254,289.950999852172,653.504217312632,19.1821678251838,107.768339715257,556.288119463925,191.267514440026,528.750984765589,57.0359050676549,45.1744176532329,270.119983331622,218.910943893019,26.4102742819555,23.5968645710921,119.254392290931,10.7959209799634,64.0726895117941,188.996732353261,327.223294881841,61.2172185450413,236.924613806138,112.565721416609,418.395013857162,262.253516054752,72.7782602026708,401.516916560095,183.87957818306,742.233674881805,51.9944513931407,15.7424219558075,237.798570695685,56.8740872396025,154.968098686438,162.681034286901,231.256772111313,32.6095120762906
2020-11-04,7.19534482371041,118.844470798765,442.628806721242,291.978611767141,652.672535269955,19.2065792563503,107.844698191105,553.748449361156,189.929972369006,525.006892740728,57.3733953425853,44.9391178046082,271.18321839521,218.755821426686,26.2589655818252,23.6578442674165,118.633243867667,10.7058313959382,64.1592988887495,191.656651199155,329.953889413563,61.1025978604994,234.335272134563,112.788736381104,417.566055828571,262.60803056677,72.5901874404882,399.141030776173,182.577528072624,732.651282200743,51.2626819080006,15.5703747669263,237.050678949764,56.1801340347962,154.787728111742,160.580801000677,229.931841134394,33.0074017199649
2020-11-05,7.15049354497621,118.103668708468,442.631557988245,289.168379547415,675.594895237477,18.5320302703318,108.428244847455,547.300382166993,191.758014233905,526.572871437227,57.5130697347024,45.0728789466637,279.900159505867,217.572123864935,26.0954468351197,24.6361931473241,118.986371194026,10.9074728293162,63.5683978182794,189.240316610027,323.739320966553,61.1029775578,229.058179889259,109.437802701949,429.971870492723,260.189435459535,69.5882856169006,398.169360987032,183.122124095112,737.919327555019,51.9089806705202,15.2197379162685,245.377566288588,56.8880795678028,155.626259796413,161.735418647026,228.500043540425,32.5914638909202
2020-11-06,6.85808582346614,113.27401262224,436.037015051086,284.937658637285,686.498591664632,18.2329322989603,110.005570978357,516.957740999801,194.563534219401,529.256569896364,57.1997345238383,45.974121415737,278.82094210232,214.407058521923,24.6395348082015,26.0412650917669,121.365515700919,11.7311954986907,59.6978118052651,185.507130475649,299.290803835875,60.1926321982773,233.2926313118,109.263551283649,430.656521968475,244.346867916437,65.6194625844716,400.338585693591,184.055433783306,752.73570895567,52.9330043143982,15.5010953545007,245.682090179146,58.8578719125576,155.571566823038,164.982843841813,215.751590898846,31.4629578004326
2020-11-09,7.77710981735054,128.453399139569,397.775986685576,288.103759752772,764.493155003459,16.1614507615659,124.110307367575,519.949647674543,192.401630644996,546.848979820777,57.6133686287965,51.5363946679376,276.764669508098,186.916146611458,25.7793262359045,25.5101854657983,136.049164731601,11.4481164897463,60.4750028245391,181.402215609147,306.512802677747,54.9108939425763,232.42089204559,110.859482852796,424.366174017192,247.527976168183,66.9576968006229,397.443632250313,190.173416177305,738.928330471375,54.1043153079346,15.443174023474,252.036621216321,65.3249083855017,161.86773734961,161.956588428578,225.731955267006,28.0059497833366
2020-11-10,7.49260763480866,123.754317698209,408.724275663592,289.729884770205,754.714463474957,16.3681731378437,120.723483250507,515.11773374074,191.315689435266,553.51190626009,56.9249326801436,50.7458451271974,277.469981403414,192.01688359814,25.545810956054,26.1170951249812,133.962243108544,11.2695462383596,59.1903748637103,180.215839274971,311.293824950072,56.422244241862,230.516729374471,109.252256091953,430.518595119509,242.269898379085,65.3647145233338,402.192786894231,192.490494197361,743.587404772517,54.4581547779445,15.3166522683513,255.74976841174,63.954146097611,161.905744765904,162.977736470391,223.687211364664,28.5936199237016
2020-11-11,7.47272308767127,123.425887506256,402.952673011491,287.004069250925,740.466950062239,16.6771722918122,118.905449251928,521.508078608953,193.115577207401,534.716054942979,57.1968583260494,49.7392269587047,277.735932507184,194.908544163846,25.1172818017913,25.693369018833,131.304905794187,11.3571600697951,60.207414394642,184.640023601993,308.87370567233,55.6255106558211,232.464517884969,109.669447913986,428.874647426144,246.432726605115,66.4251949615507,400.271497071215,185.954016477803,747.031024885955,53.1212477632587,15.4460722047233,247.310294006827,63.2872123691702,157.181266453757,163.732500953354,219.934883138424,28.891804427386
